cycle number	Q discharge/mA.h	Q charge/mA.h	Ewe/V	(Q-Qo)/mA.h	time/s	<I>/mA	Capacity/mA.h	Efficiency/%	
1,000000000000000E+000	5,954216427586156E+000	0,000000000000000E+000	2,4037707E+000	-1,408124727753650E+001	6,909712356804765E+004	-4,497888507164291E+000	5,954216427586156E+000	0,0000000E+000
1,000000000000000E+000	5,991697926590070E+000	0,000000000000000E+000	2,4031405E+000	-1,411872877597573E+001	6,912712376096868E+004	-4,497750956778573E+000	5,991697926590070E+000	0,0000000E+000
1,000000000000000E+000	6,029179345013458E+000	0,000000000000000E+000	2,4025905E+000	-1,415621019383579E+001	6,915712395384128E+004	-4,497741294438267E+000	6,029179345013458E+000	0,0000000E+000
1,000000000000000E+000	6,066661489890441E+000	0,000000000000000E+000	2,4019566E+000	-1,419369233814332E+001	6,918712414678745E+004	-4,497828457278525E+000	6,066661489890441E+000	0,0000000E+000
1,000000000000000E+000	6,104142996869165E+000	0,000000000000000E+000	2,4014068E+000	-1,423117384455808E+001	6,921712433965073E+004	-4,497751922406545E+000	6,104142996869165E+000	0,0000000E+000
1,000000000000000E+000	6,141625706136675E+000	0,000000000000000E+000	2,4008262E+000	-1,426865655326027E+001	6,924712453258201E+004	-4,497896185940281E+000	6,141625706136675E+000	0,0000000E+000
1,000000000000000E+000	6,179107270297419E+000	0,000000000000000E+000	2,4002724E+000	-1,430613811685660E+001	6,927712472547183E+004	-4,497758780225509E+000	6,179107270297419E+000	0,0000000E+000
1,000000000000000E+000	6,216588543781755E+000	0,000000000000000E+000	2,3997033E+000	-1,434361938977647E+001	6,930712491837655E+004	-4,497723897048933E+000	6,216588543781755E+000	0,0000000E+000
1,000000000000000E+000	6,254069511827705E+000	0,000000000000000E+000	2,3991725E+000	-1,438110035726269E+001	6,933712511129290E+004	-4,497687242932964E+000	6,254069511827705E+000	0,0000000E+000
1,000000000000000E+000	6,291550540954958E+000	0,000000000000000E+000	2,3986111E+000	-1,441858138582725E+001	6,936712530417109E+004	-4,497694578364730E+000	6,291550540954958E+000	0,0000000E+000
1,000000000000000E+000	6,329031785706279E+000	0,000000000000000E+000	2,3980496E+000	-1,445606263001331E+001	6,939712549711397E+004	-4,497720443386783E+000	6,329031785706279E+000	0,0000000E+000
1,000000000000000E+000	6,366513762807712E+000	0,000000000000000E+000	2,3975341E+000	-1,449354460654550E+001	6,942712568997516E+004	-4,497808337083021E+000	6,366513762807712E+000	0,0000000E+000
1,000000000000000E+000	6,403996282125471E+000	0,000000000000000E+000	2,3969650E+000	-1,453102712529829E+001	6,945712588291155E+004	-4,497873391348787E+000	6,403996282125471E+000	0,0000000E+000
1,000000000000000E+000	6,441478936365814E+000	0,000000000000000E+000	2,3964455E+000	-1,456850977896563E+001	6,948712607579620E+004	-4,497889589713031E+000	6,441478936365814E+000	0,0000000E+000
1,000000000000000E+000	6,478960897047173E+000	0,000000000000000E+000	2,3959110E+000	-1,460599173908022E+001	6,951712626870605E+004	-4,497806359391295E+000	6,478960897047173E+000	0,0000000E+000
1,000000000000000E+000	6,516442046770518E+000	0,000000000000000E+000	2,3953876E+000	-1,464347288824754E+001	6,954712646161730E+004	-4,497709044845867E+000	6,516442046770518E+000	0,0000000E+000
1,000000000000000E+000	6,553923123695557E+000	0,000000000000000E+000	2,3949065E+000	-1,468095396460607E+001	6,957712665450061E+004	-4,497700313294214E+000	6,553923123695557E+000	0,0000000E+000
1,000000000000000E+000	6,591405396184707E+000	0,000000000000000E+000	2,3943908E+000	-1,471843623652278E+001	6,960712684743840E+004	-4,497843771896744E+000	6,591405396184707E+000	0,0000000E+000
1,000000000000000E+000	6,628886769148109E+000	0,000000000000000E+000	2,3938944E+000	-1,475591760892148E+001	6,963712704030005E+004	-4,497735840915670E+000	6,628886769148109E+000	0,0000000E+000
1,000000000000000E+000	6,666368377849471E+000	0,000000000000000E+000	2,3934093E+000	-1,479339921705529E+001	6,966712723324145E+004	-4,497764117333303E+000	6,666368377849471E+000	0,0000000E+000
1,000000000000000E+000	6,703850330737563E+000	0,000000000000000E+000	2,3929243E+000	-1,483088116937267E+001	6,969712742612045E+004	-4,497805428830423E+000	6,703850330737563E+000	0,0000000E+000
1,000000000000000E+000	6,741332796247375E+000	0,000000000000000E+000	2,3924356E+000	-1,486836363431788E+001	6,972712761903484E+004	-4,497866937735417E+000	6,741332796247375E+000	0,0000000E+000
1,000000000000000E+000	6,778814788417814E+000	0,000000000000000E+000	2,3919313E+000	-1,490584562592231E+001	6,975712781194039E+004	-4,497810138702486E+000	6,778814788417814E+000	0,0000000E+000
1,000000000000000E+000	6,816296173908656E+000	0,000000000000000E+000	2,3914654E+000	-1,494332701046133E+001	6,978712800482824E+004	-4,497737340271709E+000	6,816296173908656E+000	0,0000000E+000
1,000000000000000E+000	6,853777917600868E+000	0,000000000000000E+000	2,3909996E+000	-1,498080875311248E+001	6,981712819776079E+004	-4,497780317457724E+000	6,853777917600868E+000	0,0000000E+000
1,000000000000000E+000	6,891259343173052E+000	0,000000000000000E+000	2,3905411E+000	-1,501829017763853E+001	6,984712839062209E+004	-4,497742153981213E+000	6,891259343173052E+000	0,0000000E+000
1,000000000000000E+000	6,928741905560226E+000	0,000000000000000E+000	2,3900943E+000	-1,505577273900750E+001	6,987712858356861E+004	-4,497878558126930E+000	6,928741905560226E+000	0,0000000E+000
1,000000000000000E+000	6,966224470778278E+000	0,000000000000000E+000	2,3896551E+000	-1,509325530320451E+001	6,990712877644249E+004	-4,497878908721162E+000	6,966224470778278E+000	0,0000000E+000
1,000000000000000E+000	7,003707066486277E+000	0,000000000000000E+000	2,3891854E+000	-1,513073789789250E+001	6,993712896936247E+004	-4,497882560579635E+000	7,003707066486277E+000	0,0000000E+000
1,000000000000000E+000	7,041189663336911E+000	0,000000000000000E+000	2,3887269E+000	-1,516822049371929E+001	6,996712916226289E+004	-4,497882700627135E+000	7,041189663336911E+000	0,0000000E+000
1,000000000000000E+000	7,078671265481153E+000	0,000000000000000E+000	2,3883069E+000	-1,520570209481658E+001	6,999712935515586E+004	-4,497763337744596E+000	7,078671265481153E+000	0,0000000E+000
1,000000000000000E+000	7,116152826733535E+000	0,000000000000000E+000	2,3878105E+000	-1,524318365501481E+001	7,002712954808329E+004	-4,497758425586802E+000	7,116152826733535E+000	0,0000000E+000
1,000000000000000E+000	7,153634554230476E+000	0,000000000000000E+000	2,3873980E+000	-1,528066538147322E+001	7,005712974094972E+004	-4,497778383951357E+000	7,153634554230476E+000	0,0000000E+000
1,000000000000000E+000	7,191116827247750E+000	0,000000000000000E+000	2,3869052E+000	-1,531814765346625E+001	7,008712993389624E+004	-4,497843833962138E+000	7,191116827247750E+000	0,0000000E+000
1,000000000000000E+000	7,228598281001593E+000	0,000000000000000E+000	2,3865387E+000	-1,535562910617087E+001	7,011713012676546E+004	-4,497745534571701E+000	7,228598281001593E+000	0,0000000E+000
1,000000000000000E+000	7,266080140107816E+000	0,000000000000000E+000	2,3861263E+000	-1,539311096423300E+001	7,014713031969056E+004	-4,497794168166907E+000	7,266080140107816E+000	0,0000000E+000
1,000000000000000E+000	7,303561982306903E+000	0,000000000000000E+000	2,3856602E+000	-1,543059280540212E+001	7,017713051258633E+004	-4,497792143721989E+000	7,303561982306903E+000	0,0000000E+000
1,000000000000000E+000	7,341044067818084E+000	0,000000000000000E+000	2,3852670E+000	-1,546807488988606E+001	7,020713070548465E+004	-4,497821340601545E+000	7,341044067818084E+000	0,0000000E+000
1,000000000000000E+000	7,378524869532716E+000	0,000000000000000E+000	2,3848467E+000	-1,550555569058063E+001	7,023713089840708E+004	-4,497667282393448E+000	7,378524869532716E+000	0,0000000E+000
1,000000000000000E+000	7,416005642355864E+000	0,000000000000000E+000	2,3844190E+000	-1,554303646237625E+001	7,026713109127921E+004	-4,497663822977418E+000	7,416005642355864E+000	0,0000000E+000
1,000000000000000E+000	7,453486287158408E+000	0,000000000000000E+000	2,3840370E+000	-1,558051710615770E+001	7,029713128422585E+004	-4,497648449433691E+000	7,453486287158408E+000	0,0000000E+000
1,000000000000000E+000	7,490966847232261E+000	0,000000000000000E+000	2,3836055E+000	-1,561799766521978E+001	7,032713147708960E+004	-4,497638294482677E+000	7,490966847232261E+000	0,0000000E+000
1,000000000000000E+000	7,528448408395129E+000	0,000000000000000E+000	2,3831968E+000	-1,565547922534908E+001	7,035713167001994E+004	-4,497758414408984E+000	7,528448408395129E+000	0,0000000E+000
1,000000000000000E+000	7,565930137642938E+000	0,000000000000000E+000	2,3827958E+000	-1,569296095355860E+001	7,038713186291070E+004	-4,497778590406201E+000	7,565930137642938E+000	0,0000000E+000
1,000000000000000E+000	7,603411927696385E+000	0,000000000000000E+000	2,3824062E+000	-1,573044274256431E+001	7,041713205581438E+004	-4,497785885098572E+000	7,603411927696385E+000	0,0000000E+000
1,000000000000000E+000	7,640893790367575E+000	0,000000000000000E+000	2,3819861E+000	-1,576792460418850E+001	7,044713224873168E+004	-4,497794597129595E+000	7,640893790367575E+000	0,0000000E+000
1,000000000000000E+000	7,678375626263246E+000	0,000000000000000E+000	2,3815813E+000	-1,580540643904789E+001	7,047713244160847E+004	-4,497791390161829E+000	7,678375626263246E+000	0,0000000E+000
1,000000000000000E+000	7,715857578937025E+000	0,000000000000000E+000	2,3812184E+000	-1,584288839068831E+001	7,050713263455230E+004	-4,497805393393659E+000	7,715857578937025E+000	0,0000000E+000
1,000000000000000E+000	7,753339392895379E+000	0,000000000000000E+000	2,3808711E+000	-1,588037020360658E+001	7,053713282741370E+004	-4,497788760006733E+000	7,753339392895379E+000	0,0000000E+000
1,000000000000000E+000	7,790821057230073E+000	0,000000000000000E+000	2,3804357E+000	-1,591785186689806E+001	7,056713302034869E+004	-4,497770794252453E+000	7,790821057230073E+000	0,0000000E+000
1,000000000000000E+000	7,828301647855041E+000	0,000000000000000E+000	2,3800957E+000	-1,595533245650154E+001	7,059713321323384E+004	-4,497641957383812E+000	7,828301647855041E+000	0,0000000E+000
1,000000000000000E+000	7,865782541484857E+000	0,000000000000000E+000	2,3796833E+000	-1,599281334909927E+001	7,062713340614230E+004	-4,497678314238932E+000	7,865782541484857E+000	0,0000000E+000
1,000000000000000E+000	7,903263538444014E+000	0,000000000000000E+000	2,3792632E+000	-1,603029434502972E+001	7,065713359905401E+004	-4,497690713191383E+000	7,903263538444014E+000	0,0000000E+000
1,000000000000000E+000	7,940744099948907E+000	0,000000000000000E+000	2,3788774E+000	-1,606777490551604E+001	7,068713379193586E+004	-4,497638463492583E+000	7,940744099948907E+000	0,0000000E+000
1,000000000000000E+000	7,978224063233162E+000	0,000000000000000E+000	2,3785872E+000	-1,610525486780940E+001	7,071713398487458E+004	-4,497566668951688E+000	7,978224063233162E+000	0,0000000E+000
1,000000000000000E+000	8,015704594898461E+000	0,000000000000000E+000	2,3781824E+000	-1,614273539846489E+001	7,074713417773601E+004	-4,497634885827189E+000	8,015704594898461E+000	0,0000000E+000
1,000000000000000E+000	8,053185406474588E+000	0,000000000000000E+000	2,3777547E+000	-1,618021620901129E+001	7,077713437067659E+004	-4,497668463042641E+000	8,053185406474588E+000	0,0000000E+000
1,000000000000000E+000	8,090665851372956E+000	0,000000000000000E+000	2,3774261E+000	-1,621769665291527E+001	7,080713456355664E+004	-4,497624471069840E+000	8,090665851372956E+000	0,0000000E+000
1,000000000000000E+000	8,128146713620025E+000	0,000000000000000E+000	2,3769641E+000	-1,625517751412673E+001	7,083713475647068E+004	-4,497674547495856E+000	8,128146713620025E+000	0,0000000E+000
1,000000000000000E+000	8,165628424706616E+000	0,000000000000000E+000	2,3766127E+000	-1,629265922416409E+001	7,086713494937774E+004	-4,497776408630630E+000	8,165628424706616E+000	0,0000000E+000
1,000000000000000E+000	8,203109718986218E+000	0,000000000000000E+000	2,3762498E+000	-1,633014051740429E+001	7,089713514226465E+004	-4,497726395132971E+000	8,203109718986218E+000	0,0000000E+000
1,000000000000000E+000	8,240590809976496E+000	0,000000000000000E+000	2,3758564E+000	-1,636762160735875E+001	7,092713533519814E+004	-4,497701993589704E+000	8,240590809976496E+000	0,0000000E+000
1,000000000000000E+000	8,278070872441951E+000	0,000000000000000E+000	2,3755319E+000	-1,640510166883199E+001	7,095713552805991E+004	-4,497578582155645E+000	8,278070872441951E+000	0,0000000E+000
1,000000000000000E+000	8,315550984102485E+000	0,000000000000000E+000	2,3751919E+000	-1,644258177950287E+001	7,098713572100550E+004	-4,497584472960991E+000	8,315550984102485E+000	0,0000000E+000
1,000000000000000E+000	8,353031662329830E+000	0,000000000000000E+000	2,3748100E+000	-1,648006245671174E+001	7,101713591388077E+004	-4,497652471082786E+000	8,353031662329830E+000	0,0000000E+000
1,000000000000000E+000	8,390512212675356E+000	0,000000000000000E+000	2,3744624E+000	-1,651754300603268E+001	7,104713610679982E+004	-4,497637118800911E+000	8,390512212675356E+000	0,0000000E+000
1,000000000000000E+000	8,427992482096270E+000	0,000000000000000E+000	2,3741417E+000	-1,655502327445751E+001	7,107713629970141E+004	-4,497603410682230E+000	8,427992482096270E+000	0,0000000E+000
1,000000000000000E+000	8,465472239160718E+000	0,000000000000000E+000	2,3737903E+000	-1,659250303054468E+001	7,110713649259391E+004	-4,497541929662865E+000	8,465472239160718E+000	0,0000000E+000
1,000000000000000E+000	8,502952435179148E+000	0,000000000000000E+000	2,3734159E+000	-1,662998322557269E+001	7,113713668552227E+004	-4,497594598426601E+000	8,502952435179148E+000	0,0000000E+000
1,000000000000000E+000	8,540432556497171E+000	0,000000000000000E+000	2,3730493E+000	-1,666746334589728E+001	7,116713687838847E+004	-4,497585643755031E+000	8,540432556497171E+000	0,0000000E+000
1,000000000000000E+000	8,577913153214476E+000	0,000000000000000E+000	2,3726752E+000	-1,670494394159569E+001	7,119713707133499E+004	-4,497642679259552E+000	8,577913153214476E+000	0,0000000E+000
1,000000000000000E+000	8,615393746422100E+000	0,000000000000000E+000	2,3723924E+000	-1,674242453379692E+001	7,122713726420468E+004	-4,497642269619613E+000	8,615393746422100E+000	0,0000000E+000
1,000000000000000E+000	8,652873676405822E+000	0,000000000000000E+000	2,3719380E+000	-1,677990446279695E+001	7,125713745712838E+004	-4,497562675164922E+000	8,652873676405822E+000	0,0000000E+000
1,000000000000000E+000	8,690354297757832E+000	0,000000000000000E+000	2,3715980E+000	-1,681738508312760E+001	7,128713765002508E+004	-4,497645642875122E+000	8,690354297757832E+000	0,0000000E+000
1,000000000000000E+000	8,727834907158396E+000	0,000000000000000E+000	2,3712926E+000	-1,685486569150856E+001	7,131713784292224E+004	-4,497644208640947E+000	8,727834907158396E+000	0,0000000E+000
1,000000000000000E+000	8,765315097234456E+000	0,000000000000000E+000	2,3708992E+000	-1,689234588058938E+001	7,134713803584548E+004	-4,497593886114573E+000	8,765315097234456E+000	0,0000000E+000
1,000000000000000E+000	8,802795591086488E+000	0,000000000000000E+000	2,3705707E+000	-1,692982637342962E+001	7,137713822871610E+004	-4,497630346885638E+000	8,802795591086488E+000	0,0000000E+000
1,000000000000000E+000	8,840276757268846E+000	0,000000000000000E+000	2,3702157E+000	-1,696730753855541E+001	7,140713842166262E+004	-4,497711014626578E+000	8,840276757268846E+000	0,0000000E+000
1,000000000000000E+000	8,877758625154621E+000	0,000000000000000E+000	2,3698604E+000	-1,700478940540462E+001	7,143713861452718E+004	-4,497795230782290E+000	8,877758625154621E+000	0,0000000E+000
1,000000000000000E+000	8,915240948100745E+000	0,000000000000000E+000	2,3695166E+000	-1,704227172733752E+001	7,146713880745613E+004	-4,497849828021206E+000	8,915240948100745E+000	0,0000000E+000
1,000000000000000E+000	8,952722352357169E+000	0,000000000000000E+000	2,3691730E+000	-1,707975313055743E+001	7,149713900034735E+004	-4,497739591620920E+000	8,952722352357169E+000	0,0000000E+000
1,000000000000000E+000	8,990203820662305E+000	0,000000000000000E+000	2,3688216E+000	-1,711723459782923E+001	7,152713919324975E+004	-4,497747275741664E+000	8,990203820662305E+000	0,0000000E+000
1,000000000000000E+000	9,027685322275074E+000	0,000000000000000E+000	2,3684626E+000	-1,715471609839005E+001	7,155713938616752E+004	-4,497751270327925E+000	9,027685322275074E+000	0,0000000E+000
1,000000000000000E+000	9,065166767311114E+000	0,000000000000000E+000	2,3681762E+000	-1,719219754238256E+001	7,158713957904337E+004	-4,497744487447360E+000	9,065166767311114E+000	0,0000000E+000
1,000000000000000E+000	9,102648683495831E+000	0,000000000000000E+000	2,3678057E+000	-1,722967945753177E+001	7,161713977198815E+004	-4,497801014592469E+000	9,102648683495831E+000	0,0000000E+000
1,000000000000000E+000	9,140131493432195E+000	0,000000000000000E+000	2,3674657E+000	-1,726716226644927E+001	7,164713996485004E+004	-4,497908276527720E+000	9,140131493432195E+000	0,0000000E+000
1,000000000000000E+000	9,177614219379336E+000	0,000000000000000E+000	2,3670456E+000	-1,730464499137107E+001	7,167714015778457E+004	-4,497898186994457E+000	9,177614219379336E+000	0,0000000E+000
1,000000000000000E+000	9,215095858983375E+000	0,000000000000000E+000	2,3667555E+000	-1,734212662994178E+001	7,170714035067114E+004	-4,497767833851317E+000	9,215095858983375E+000	0,0000000E+000
1,000000000000000E+000	9,252577290878897E+000	0,000000000000000E+000	2,3663316E+000	-1,737960806079483E+001	7,173714054357911E+004	-4,497742905780199E+000	9,252577290878897E+000	0,0000000E+000
